nama	kelas	n_pemakai	homograf_kbbi
Marsudi	orang:nama-keluarga	1	tidak
Bakar	orang:nama-keluarga	1	ya
Kholik	orang:nama-keluarga	1	tidak
Farid	orang:nama-keluarga	1	tidak
Wiranto	orang:nama-keluarga	1	tidak
Moors	orang:nama-keluarga	1	tidak
Anis	orang:nama-keluarga	1	ya
Jordy	orang:nama-keluarga	1	tidak
Bimo	orang:nama-keluarga	1	tidak
Black	orang:nama-keluarga	1	tidak
Chaer	orang:nama-keluarga	1	tidak
Valery	orang:nama-keluarga	1	tidak
Eslah	orang:nama-keluarga	1	tidak
Kaiser	orang:nama-keluarga	1	tidak
Maridjan	orang:nama-keluarga	1	tidak
Bonaparte	orang:nama-keluarga	1	tidak
Frazetta	orang:nama-keluarga	1	tidak
Stevenson	orang:nama-keluarga	1	tidak
Abdurahman	orang:nama-keluarga	1	tidak
Sylvia	orang:nama-keluarga	1	tidak
Tamara	orang:nama-keluarga	1	tidak
Taylor	orang:nama-keluarga	1	tidak
Widjajanto	orang:nama-keluarga	1	tidak
Bijlaard	orang:nama-keluarga	1	tidak
Simanullang	orang:nama-keluarga	1	tidak
Vania	orang:nama-keluarga	1	tidak
Jonathans	orang:nama-keluarga	1	tidak
Curtis	orang:nama-keluarga	1	tidak
Sulaiman	orang:nama-keluarga	1	tidak
Angeline	orang:nama-keluarga	1	tidak
Pace	orang:nama-keluarga	1	ya
Satto	orang:nama-keluarga	1	tidak
Pan	orang:nama-keluarga	1	ya
Halderman	orang:nama-keluarga	1	tidak
Lery	orang:nama-keluarga	1	tidak
van Aert	orang:nama-keluarga	1	tidak
Sidarta	orang:nama-keluarga	1	tidak
Beane	orang:nama-keluarga	1	tidak
Hadler	orang:nama-keluarga	1	tidak
Nirwanda	orang:nama-keluarga	1	tidak
Rumbay	orang:nama-keluarga	1	tidak
Tanto	orang:nama-keluarga	1	tidak
Wild	orang:nama-keluarga	1	tidak
Nilsen	orang:nama-keluarga	1	tidak
Congo	orang:nama-keluarga	1	ya
Sohib	orang:nama-keluarga	1	ya
Chedid	orang:nama-keluarga	1	tidak
Justin	orang:nama-keluarga	1	tidak
Safira	orang:nama-keluarga	1	tidak
Bara	orang:nama-keluarga	1	ya
Muray	orang:nama-keluarga	1	tidak
Bolden	orang:nama-keluarga	1	tidak
Montenegro	orang:nama-keluarga	1	ya
Pieters	orang:nama-keluarga	1	tidak
Murdjianto	orang:nama-keluarga	1	tidak
Hall	orang:nama-keluarga	1	tidak
Fenady	orang:nama-keluarga	1	tidak
Stella	orang:nama-keluarga	1	tidak
Brodie	orang:nama-keluarga	1	tidak
Beatrice	orang:nama-keluarga	1	tidak
Korah	orang:nama-keluarga	1	tidak
Ivo	orang:nama-keluarga	1	tidak
Warren	orang:nama-keluarga	1	tidak
Hamid	orang:nama-keluarga	1	tidak
Dalton	orang:nama-keluarga	1	tidak
Riwanto	orang:nama-keluarga	1	tidak
Yuda	orang:nama-keluarga	1	ya
Joerg	orang:nama-keluarga	1	tidak
Amal	orang:nama-keluarga	1	ya
Memo	orang:nama-keluarga	1	ya
Tahar	orang:nama-keluarga	1	ya
Kusumah	orang:nama-keluarga	1	tidak
Adams	orang:nama-keluarga	1	tidak
Wiyanti	orang:nama-keluarga	1	tidak
Bandaso	orang:nama-keluarga	1	tidak
Kani	orang:nama-keluarga	1	tidak
Barkah	orang:nama-keluarga	1	tidak
Islami	orang:nama-keluarga	1	ya
Hastiyanti	orang:nama-keluarga	1	tidak
Sahputri	orang:nama-keluarga	1	tidak
Siahaya	orang:nama-keluarga	1	tidak
Widyaningrum	orang:nama-keluarga	1	tidak
Kho	orang:nama-keluarga	1	tidak
Masrikah	orang:nama-keluarga	1	tidak
Antardayu	orang:nama-keluarga	1	tidak
Riodingin	orang:nama-keluarga	1	tidak
Nugraha	orang:nama-keluarga	1	ya
Marteen	orang:nama-keluarga	1	tidak
Hardianto	orang:nama-keluarga	1	tidak
Goei	orang:nama-keluarga	1	tidak
Yussif	orang:nama-keluarga	1	tidak
Jap	orang:nama-keluarga	1	ya
Elmyati	orang:nama-keluarga	1	tidak
Kartenegara	orang:nama-keluarga	1	tidak
Fatmawati	orang:nama-keluarga	1	tidak
Zanati	orang:nama-keluarga	1	tidak
Swastedian	orang:nama-keluarga	1	tidak
Hasanah	orang:nama-keluarga	1	tidak
Purwotjugiono	orang:nama-keluarga	1	tidak
Olivia	orang:nama-keluarga	1	tidak
Mulyajaya	orang:nama-keluarga	1	tidak
de Pauw	orang:nama-keluarga	1	tidak
Chrisnawati	orang:nama-keluarga	1	tidak
Ernita	orang:nama-keluarga	1	tidak
Firman	orang:nama-keluarga	1	ya
Tandun	orang:nama-keluarga	1	ya
Ismanto	orang:nama-keluarga	1	tidak
Khoe	orang:nama-keluarga	1	tidak
Solihin	orang:nama-keluarga	1	tidak
Wahono	orang:nama-keluarga	1	tidak
Kwik	orang:nama-keluarga	1	tidak
Delynugraha	orang:nama-keluarga	1	tidak
Rahmansyah	orang:nama-keluarga	1	tidak
Kasturo	orang:nama-keluarga	1	tidak
Mulyani	orang:nama-keluarga	1	tidak
Ayat	orang:nama-keluarga	1	ya
Prawidssa	orang:nama-keluarga	1	tidak
Djaliteng	orang:nama-keluarga	1	tidak
Febryto	orang:nama-keluarga	1	tidak
Kurnianti	orang:nama-keluarga	1	tidak
Rizko	orang:nama-keluarga	1	tidak
Gan	orang:nama-keluarga	1	tidak
Rahmadani	orang:nama-keluarga	1	tidak
Wildan	orang:nama-keluarga	1	tidak
Gouw	orang:nama-keluarga	1	tidak
Mulyono	orang:nama-keluarga	1	tidak
Agung	orang:nama-keluarga	1	ya
Siswanti	orang:nama-keluarga	1	tidak
Nadhir	orang:nama-keluarga	1	tidak
Monica	orang:nama-keluarga	1	tidak
Willianto	orang:nama-keluarga	1	tidak
Lintang	orang:nama-keluarga	1	ya
Fajar	orang:nama-keluarga	1	ya
Tio	orang:nama-keluarga	1	tidak
Suherlan	orang:nama-keluarga	1	tidak
Meilyanna	orang:nama-keluarga	1	tidak
Shaharudin	orang:nama-keluarga	1	tidak
Rani	orang:nama-keluarga	1	ya
Koman	orang:nama-keluarga	1	ya
Adinata	orang:nama-keluarga	1	tidak
Apriyanda	orang:nama-keluarga	1	tidak
Perkasa	orang:nama-keluarga	1	ya
Belawa	orang:nama-keluarga	1	tidak
Restu	orang:nama-keluarga	1	ya
Setiabudi	orang:nama-keluarga	1	ya
Mustaine	orang:nama-keluarga	1	tidak
Pancasari	orang:nama-keluarga	1	tidak
Runtolalu	orang:nama-keluarga	1	tidak
Inderwati	orang:nama-keluarga	1	tidak
Dewiyanti	orang:nama-keluarga	1	tidak
Apriyandi	orang:nama-keluarga	1	tidak
Seng	orang:nama-keluarga	1	ya
Juhari	orang:nama-keluarga	1	tidak
Setiani	orang:nama-keluarga	1	tidak
Indrajaya	orang:nama-keluarga	1	tidak
Anastasia	orang:nama-keluarga	1	tidak
Sugiharjo	orang:nama-keluarga	1	tidak
Riani	orang:nama-keluarga	1	tidak
Istanta	orang:nama-keluarga	1	tidak
Heny	orang:nama-keluarga	1	tidak
Subandoro	orang:nama-keluarga	1	tidak
Aslim	orang:nama-keluarga	1	tidak
Dihardja	orang:nama-keluarga	1	tidak
Rianto	orang:nama-keluarga	1	tidak
Kusdianto	orang:nama-keluarga	1	tidak
Berlian	orang:nama-keluarga	1	ya
Pawestri	orang:nama-keluarga	1	tidak
Mahiroh	orang:nama-keluarga	1	tidak
Shafira	orang:nama-keluarga	1	tidak
Wirz	orang:nama-keluarga	1	tidak
Hogianto	orang:nama-keluarga	1	tidak
Hantoro	orang:nama-keluarga	1	tidak
Kudamassa	orang:nama-keluarga	1	tidak
Gutama	orang:nama-keluarga	1	tidak
Karyaman	orang:nama-keluarga	1	tidak
Wjayanti	orang:nama-keluarga	1	tidak
Aprilliyanto	orang:nama-keluarga	1	tidak
Moningka	orang:nama-keluarga	1	tidak
Kuo	orang:nama-keluarga	1	tidak
Broussouloux	orang:nama-keluarga	1	tidak
Antonius	orang:nama-keluarga	1	tidak
Ardwiantini	orang:nama-keluarga	1	tidak
Ekopranoto	orang:nama-keluarga	1	tidak
Ramadiansyah	orang:nama-keluarga	1	tidak
Abimanyu	orang:nama-keluarga	1	tidak
Iwanto	orang:nama-keluarga	1	tidak
Gibson	orang:nama-keluarga	1	tidak
Rivaldy	orang:nama-keluarga	1	tidak
Bagus	orang:nama-keluarga	1	ya
Sukoco	orang:nama-keluarga	1	tidak
Kristanto	orang:nama-keluarga	1	tidak
Haryono	orang:nama-keluarga	1	tidak
Tjoandi	orang:nama-keluarga	1	tidak
Fachrikar	orang:nama-keluarga	1	tidak
Isfahani	orang:nama-keluarga	1	tidak
Pahlevi	orang:nama-keluarga	1	tidak
Mudijanto	orang:nama-keluarga	1	tidak
Olvita	orang:nama-keluarga	1	tidak
Fauziah	orang:nama-keluarga	1	tidak
Yong	orang:nama-keluarga	1	tidak
Budinan	orang:nama-keluarga	1	tidak
Sekar	orang:nama-keluarga	1	ya
Batari	orang:nama-keluarga	1	ya
Kambey	orang:nama-keluarga	1	tidak
Romadhini	orang:nama-keluarga	1	tidak
Markus	orang:nama-keluarga	1	tidak
Niode	orang:nama-keluarga	1	tidak
Suhardjono	orang:nama-keluarga	1	tidak
Maruf	orang:nama-keluarga	1	tidak
Suripno	orang:nama-keluarga	1	tidak
Adriani	orang:nama-keluarga	1	tidak
Umar	orang:nama-keluarga	1	tidak
Basko	orang:nama-keluarga	1	tidak
Hutchison	orang:nama-keluarga	1	tidak
Quintieri	orang:nama-keluarga	1	tidak
Eliza	orang:nama-keluarga	1	tidak
Tabrani	orang:nama-keluarga	1	tidak
Djorghi	orang:nama-keluarga	1	tidak
Reimas	orang:nama-keluarga	1	tidak
Ayustine	orang:nama-keluarga	1	tidak
Tunjung	orang:nama-keluarga	1	ya
Cahyaningsih	orang:nama-keluarga	1	tidak
Nazar	orang:nama-keluarga	1	ya
Mapasa	orang:nama-keluarga	1	tidak
Hwang	orang:nama-keluarga	1	tidak
Aletrino	orang:nama-keluarga	1	tidak
Ballieux	orang:nama-keluarga	1	tidak
Gao	orang:nama-keluarga	1	tidak
Hardy	orang:nama-keluarga	1	tidak
Ringo	orang:nama-keluarga	1	tidak
Johnson	orang:nama-keluarga	1	tidak
Zaky	orang:nama-keluarga	1	tidak
Arista	orang:nama-keluarga	1	tidak
Watson	orang:nama-keluarga	1	tidak
Archer	orang:nama-keluarga	1	tidak
Elisabeth	orang:nama-keluarga	1	tidak
Amet	orang:nama-keluarga	1	tidak
Rawles	orang:nama-keluarga	1	tidak
Paramaditha	orang:nama-keluarga	1	tidak
Sunny	orang:nama-keluarga	1	tidak
Rolly	orang:nama-keluarga	1	tidak
Marty	orang:nama-keluarga	1	tidak
Carr	orang:nama-keluarga	1	tidak
de Jongh	orang:nama-keluarga	1	tidak
Ramadhanti	orang:nama-keluarga	1	tidak
Imanuela	orang:nama-keluarga	1	tidak
Tahir	orang:nama-keluarga	1	ya
Cahyono	orang:nama-keluarga	1	tidak
Oktavan	orang:nama-keluarga	1	tidak
Kusharjanto	orang:nama-keluarga	1	tidak
Coppen	orang:nama-keluarga	1	tidak
Milano	orang:nama-keluarga	1	tidak
Samudra	orang:nama-keluarga	1	ya
Roberts	orang:nama-keluarga	1	tidak
Lynch	orang:nama-keluarga	1	tidak
Pandugo	orang:nama-keluarga	1	tidak
Kyle	orang:nama-keluarga	1	tidak
van den Hurk	orang:nama-keluarga	1	tidak
Stephen	orang:nama-keluarga	1	tidak
Alriani	orang:nama-keluarga	1	tidak
Adibroto	orang:nama-keluarga	1	tidak
Levi	orang:nama-keluarga	1	tidak
Abdul	orang:nama-keluarga	1	ya
Dwicahyo	orang:nama-keluarga	1	tidak
Winata	orang:nama-keluarga	1	tidak
Syahnawi	orang:nama-keluarga	1	tidak
Beer	orang:nama-keluarga	1	tidak
Zefanya	orang:nama-keluarga	1	tidak
Jompa	orang:nama-keluarga	1	tidak
Koster	orang:nama-keluarga	1	tidak
Ardiansyah	orang:nama-keluarga	1	tidak
Kusumawardana	orang:nama-keluarga	1	tidak
Doke	orang:nama-keluarga	1	tidak
Mentari	orang:nama-keluarga	1	ya
Hoffmann	orang:nama-keluarga	1	tidak
Nova	orang:nama-keluarga	1	ya
Paes	orang:nama-keluarga	1	ya
McRae	orang:nama-keluarga	1	tidak
Lega	orang:nama-keluarga	1	ya
Pedi	orang:nama-keluarga	1	tidak
Sylviana	orang:nama-keluarga	1	tidak
Subiyanto	orang:nama-keluarga	1	tidak
Qomarudin	orang:nama-keluarga	1	tidak
Martino	orang:nama-keluarga	1	tidak
Ranialdy	orang:nama-keluarga	1	tidak
Samosir	orang:nama-keluarga	1	ya
Julimarbela	orang:nama-keluarga	1	tidak
Lohanda	orang:nama-keluarga	1	tidak
Aryan	orang:nama-keluarga	1	tidak
Palmieri	orang:nama-keluarga	1	tidak
Rambitan	orang:nama-keluarga	1	tidak
Choirunnisa	orang:nama-keluarga	1	tidak
Aldrian	orang:nama-keluarga	1	tidak
Prihardika	orang:nama-keluarga	1	tidak
Marwah	orang:nama-keluarga	1	ya
Syaikah	orang:nama-keluarga	1	tidak
Wardani	orang:nama-keluarga	1	tidak
Carnando	orang:nama-keluarga	1	tidak
Jamil	orang:nama-keluarga	1	ya
Pierngadi	orang:nama-keluarga	1	tidak
Shahab	orang:nama-keluarga	1	tidak
Marthin	orang:nama-keluarga	1	tidak
Gerung	orang:nama-keluarga	1	ya
van Bronckhorst	orang:nama-keluarga	1	tidak
Hargiono	orang:nama-keluarga	1	tidak
Oktila	orang:nama-keluarga	1	tidak
Annisa	orang:nama-keluarga	1	tidak
Desta	orang:nama-keluarga	1	tidak
Kruyt	orang:nama-keluarga	1	tidak
Cindiani	orang:nama-keluarga	1	tidak
Rahmi	orang:nama-keluarga	1	tidak
Haque	orang:nama-keluarga	1	tidak
Cull	orang:nama-keluarga	1	tidak
De Lima	orang:nama-keluarga	1	tidak
Fikri	orang:nama-keluarga	1	tidak
Zain	orang:nama-keluarga	1	tidak
Murid	orang:nama-keluarga	1	ya
Rayner	orang:nama-keluarga	1	tidak
Hariawan	orang:nama-keluarga	1	tidak
Matali	orang:nama-keluarga	1	tidak
Djiwandono	orang:nama-keluarga	1	tidak
Marlon	orang:nama-keluarga	1	tidak
Pandu	orang:nama-keluarga	1	ya
Ghaniyu	orang:nama-keluarga	1	tidak
Fernardin	orang:nama-keluarga	1	tidak
Sugimin	orang:nama-keluarga	1	tidak
Azizan	orang:nama-keluarga	1	tidak
Jolly	orang:nama-keluarga	1	tidak
Irvannaldy	orang:nama-keluarga	1	tidak
Sapta	orang:nama-keluarga	1	ya
Ramadhany	orang:nama-keluarga	1	tidak
Darajat	orang:nama-keluarga	1	tidak
Gustiawan	orang:nama-keluarga	1	tidak
Khairunnisa	orang:nama-keluarga	1	tidak
Rosita	orang:nama-keluarga	1	tidak
Allan	orang:nama-keluarga	1	tidak
Ningrum	orang:nama-keluarga	1	tidak
Berata	orang:nama-keluarga	1	tidak
Jayanti	orang:nama-keluarga	1	tidak
Rohman	orang:nama-keluarga	1	tidak
Sumarsono	orang:nama-keluarga	1	tidak
Burhanuddin	orang:nama-keluarga	1	tidak
Firdaus	orang:nama-keluarga	1	ya
Sulistio	orang:nama-keluarga	1	tidak
Anrimusthi	orang:nama-keluarga	1	tidak
Purwasito	orang:nama-keluarga	1	tidak
Rosi	orang:nama-keluarga	1	tidak
Naon	orang:nama-keluarga	1	tidak
Maulid	orang:nama-keluarga	1	ya
Moosa	orang:nama-keluarga	1	tidak
Zayn	orang:nama-keluarga	1	tidak
Iqbal	orang:nama-keluarga	1	tidak
Rafa	orang:nama-keluarga	1	tidak
Sinambela	orang:nama-keluarga	1	tidak
Reijnders	orang:nama-keluarga	1	tidak
Permatahani	orang:nama-keluarga	1	tidak
Coldenhoff	orang:nama-keluarga	1	tidak
Rumokoy	orang:nama-keluarga	1	tidak
Okta	orang:nama-keluarga	1	tidak
James	orang:nama-keluarga	1	tidak
Muchlis	orang:nama-keluarga	1	tidak
Margarétha	orang:nama-keluarga	1	tidak
Thomson	orang:nama-keluarga	1	tidak
Hilgers	orang:nama-keluarga	1	tidak
Nila	orang:nama-keluarga	1	ya
Franklin	orang:nama-keluarga	1	tidak
De Beule	orang:nama-keluarga	1	tidak
Paku Alam III	orang:nama-keluarga	1	tidak
Hilli	orang:nama-keluarga	1	tidak
Arni	orang:nama-keluarga	1	tidak
Hue	orang:nama-keluarga	1	tidak
Pattirane	orang:nama-keluarga	1	tidak
Joni	orang:nama-keluarga	1	tidak
Daguise	orang:nama-keluarga	1	tidak
Due	orang:nama-keluarga	1	tidak
Budhijanto	orang:nama-keluarga	1	tidak
Ebisawa	orang:nama-keluarga	1	tidak
Judge	orang:nama-keluarga	1	tidak
Alawiyyin	orang:nama-keluarga	1	tidak
Beno	orang:nama-keluarga	1	tidak
Miantoro	orang:nama-keluarga	1	tidak
Dhanriano	orang:nama-keluarga	1	tidak
Antasari	orang:nama-keluarga	1	tidak
Suryanto	orang:nama-keluarga	1	tidak
Sadiyah	orang:nama-keluarga	1	tidak
Rukaendi	orang:nama-keluarga	1	tidak
Rama	orang:nama-keluarga	1	ya
Arumni	orang:nama-keluarga	1	tidak
Baun	orang:nama-keluarga	1	ya
Armanto	orang:nama-keluarga	1	tidak
Ahman	orang:nama-keluarga	1	tidak
Salmi	orang:nama-keluarga	1	tidak
Sultan	orang:nama-keluarga	1	ya
Witjaksono	orang:nama-keluarga	1	tidak
Rogi	orang:nama-keluarga	1	tidak
Yap	orang:nama-keluarga	1	tidak
Clay	orang:nama-keluarga	1	tidak
Kwee	orang:nama-keluarga	1	tidak
Rahmasari	orang:nama-keluarga	1	tidak
Aurien	orang:nama-keluarga	1	tidak
Theng	orang:nama-keluarga	1	tidak
Nio	orang:nama-keluarga	1	tidak
Pangersa	orang:nama-keluarga	1	tidak
Quryantin	orang:nama-keluarga	1	tidak
Kumara	orang:nama-keluarga	1	tidak
Tira	orang:nama-keluarga	1	tidak
Lay	orang:nama-keluarga	1	tidak
Kurnia	orang:nama-keluarga	1	tidak
Tedjakusuma	orang:nama-keluarga	1	tidak
Bisri	orang:nama-keluarga	1	tidak
Subakti	orang:nama-keluarga	1	tidak
Mahardi	orang:nama-keluarga	1	tidak
Suprayogi	orang:nama-keluarga	1	tidak
Cupu	orang:nama-keluarga	1	ya
Harya	orang:nama-keluarga	1	tidak
Herlin	orang:nama-keluarga	1	tidak
Adriyana	orang:nama-keluarga	1	tidak
Nawangwulan	orang:nama-keluarga	1	tidak
See	orang:nama-keluarga	1	tidak
Dartagnan	orang:nama-keluarga	1	tidak
Alwi	orang:nama-keluarga	1	tidak
Pribadi	orang:nama-keluarga	1	ya
Gustaman	orang:nama-keluarga	1	tidak
Gucci	orang:nama-keluarga	1	tidak
Stevany	orang:nama-keluarga	1	tidak
Sultana	orang:nama-keluarga	1	tidak
Ramlie	orang:nama-keluarga	1	tidak
Karang	orang:nama-keluarga	1	ya
Gascaro	orang:nama-keluarga	1	tidak
Kobak	orang:nama-keluarga	1	ya
Effendi	orang:nama-keluarga	1	tidak
Ardi	orang:nama-keluarga	1	ya
Brosnan	orang:nama-keluarga	1	tidak
Hutomo	orang:nama-keluarga	1	tidak
Elsadai	orang:nama-keluarga	1	tidak
Angouw	orang:nama-keluarga	1	tidak
Dalil	orang:nama-keluarga	1	ya
Leba	orang:nama-keluarga	1	tidak
da Silva	orang:nama-keluarga	1	tidak
Tavares	orang:nama-keluarga	1	tidak
Kasenda	orang:nama-keluarga	1	tidak
Djobo	orang:nama-keluarga	1	tidak
McKenna	orang:nama-keluarga	1	tidak
Harty	orang:nama-keluarga	1	tidak
Warman	orang:nama-keluarga	1	tidak
Levronka	orang:nama-keluarga	1	tidak
Kazama	orang:nama-keluarga	1	tidak
Arauna	orang:nama-keluarga	1	tidak
Ayadi	orang:nama-keluarga	1	tidak
Babay	orang:nama-keluarga	1	tidak
Coscina	orang:nama-keluarga	1	tidak
Salomon	orang:nama-keluarga	1	tidak
Arslan	orang:nama-keluarga	1	tidak
Charles	orang:nama-keluarga	1	tidak
Saputo	orang:nama-keluarga	1	tidak
Monod	orang:nama-keluarga	1	tidak
Sumera	orang:nama-keluarga	1	tidak
Moravia	orang:nama-keluarga	1	tidak
Mering	orang:nama-keluarga	1	ya
Azisi	orang:nama-keluarga	1	tidak
Lewerissa	orang:nama-keluarga	1	tidak
Mabel	orang:nama-keluarga	1	tidak
Samson	orang:nama-keluarga	1	tidak
Behman	orang:nama-keluarga	1	tidak
Robo	orang:nama-keluarga	1	tidak
Bwefar	orang:nama-keluarga	1	tidak
Marisca	orang:nama-keluarga	1	tidak
Talani	orang:nama-keluarga	1	tidak
Nugraheni	orang:nama-keluarga	1	tidak
Berentz	orang:nama-keluarga	1	tidak
Andrino	orang:nama-keluarga	1	tidak
Zhu	orang:nama-keluarga	1	tidak
Botan	orang:nama-keluarga	1	tidak
Edelényi	orang:nama-keluarga	1	tidak
Zell	orang:nama-keluarga	1	tidak
Sunaryo	orang:nama-keluarga	1	tidak
Colondam	orang:nama-keluarga	1	tidak
Joe	orang:nama-keluarga	1	tidak
Demin	orang:nama-keluarga	1	tidak
Neefe	orang:nama-keluarga	1	tidak
Lokita	orang:nama-keluarga	1	tidak
Stögmüller	orang:nama-keluarga	1	tidak
Buton	orang:nama-keluarga	1	ya
Saad	orang:nama-keluarga	1	tidak
McGuire	orang:nama-keluarga	1	tidak
Schmitz	orang:nama-keluarga	1	tidak
Asher	orang:nama-keluarga	1	tidak
Wi	orang:nama-keluarga	1	tidak
Farhan	orang:nama-keluarga	1	tidak
Alhasny	orang:nama-keluarga	1	tidak
Priyanti	orang:nama-keluarga	1	tidak
Syakuroh	orang:nama-keluarga	1	tidak
Regus	orang:nama-keluarga	1	tidak
Gianto	orang:nama-keluarga	1	tidak
Nadia	orang:nama-keluarga	1	tidak
Iwasaki	orang:nama-keluarga	1	tidak
Majid	orang:nama-keluarga	1	tidak
Saut	orang:nama-keluarga	1	ya
Marcellyno	orang:nama-keluarga	1	tidak
Handoyo	orang:nama-keluarga	1	tidak
Erwiansyah	orang:nama-keluarga	1	tidak
Rahma	orang:nama-keluarga	1	tidak
Rindorindo	orang:nama-keluarga	1	tidak
Nurhidayah	orang:nama-keluarga	1	tidak
Ramanda	orang:nama-keluarga	1	ya
Dania	orang:nama-keluarga	1	tidak
Ferdinansyah	orang:nama-keluarga	1	tidak
Fatetani	orang:nama-keluarga	1	tidak
Al Mushira	orang:nama-keluarga	1	tidak
Asharunnisa	orang:nama-keluarga	1	tidak
Setianingrum	orang:nama-keluarga	1	tidak
Fatasya	orang:nama-keluarga	1	tidak
Larissa	orang:nama-keluarga	1	tidak
Komar	orang:nama-keluarga	1	tidak
Ansari	orang:nama-keluarga	1	ya
Zaman	orang:nama-keluarga	1	ya
Hidayatullah	orang:nama-keluarga	1	tidak
Diaz	orang:nama-keluarga	1	tidak
Indra	orang:nama-keluarga	1	ya
Pranata	orang:nama-keluarga	1	ya
Marvino	orang:nama-keluarga	1	tidak
Sumedi	orang:nama-keluarga	1	tidak
Farahnailah	orang:nama-keluarga	1	tidak
Imran	orang:nama-keluarga	1	tidak
Salman	orang:nama-keluarga	1	tidak
Mariani	orang:nama-keluarga	1	tidak
Oen	orang:nama-keluarga	1	tidak
Pouw	orang:nama-keluarga	1	tidak
Su	orang:nama-keluarga	1	tidak
Bodo	orang:nama-keluarga	1	tidak
Arfa	orang:nama-keluarga	1	tidak
Wattimena	orang:nama-keluarga	1	tidak
Gabriella	orang:nama-keluarga	1	tidak
Maxwell	orang:nama-keluarga	1	tidak
Gulo	orang:nama-keluarga	1	tidak
Selamet	orang:nama-keluarga	1	tidak
Royan	orang:nama-keluarga	1	ya
Suarna	orang:nama-keluarga	1	tidak
Trisunaryanti	orang:nama-keluarga	1	tidak
Corla	orang:nama-keluarga	1	tidak
Husnia	orang:nama-keluarga	1	tidak
Prasista	orang:nama-keluarga	1	tidak
Ellemers	orang:nama-keluarga	1	tidak
Scorpio	orang:nama-keluarga	1	tidak
Eben	orang:nama-keluarga	1	tidak
Pearce	orang:nama-keluarga	1	tidak
Carlson	orang:nama-keluarga	1	tidak
Listyanto	orang:nama-keluarga	1	tidak
Amran	orang:nama-keluarga	1	tidak
Pierre-Louis	orang:nama-keluarga	1	tidak
Sudiana	orang:nama-keluarga	1	tidak
Purba	orang:nama-keluarga	1	ya
Mubarak	orang:nama-keluarga	1	ya
Sianturi	orang:nama-keluarga	1	tidak
Groeneveld	orang:nama-keluarga	1	tidak
Martogi	orang:nama-keluarga	1	tidak
Siburian	orang:nama-keluarga	1	tidak
Sadat	orang:nama-keluarga	1	tidak
Yadin	orang:nama-keluarga	1	tidak
Patta	orang:nama-keluarga	1	tidak
Nurhabibullah	orang:nama-keluarga	1	tidak
Mayang	orang:nama-keluarga	1	ya
Pollok	orang:nama-keluarga	1	tidak
Liman	orang:nama-keluarga	1	ya
Hanks	orang:nama-keluarga	1	tidak
Nuraini	orang:nama-keluarga	1	tidak
Mei	orang:nama-keluarga	1	ya
Dahl	orang:nama-keluarga	1	tidak
Nipa	orang:nama-keluarga	1	tidak
Limardi	orang:nama-keluarga	1	tidak
Desi	orang:nama-keluarga	1	tidak
Astuti	orang:nama-keluarga	1	tidak
He	orang:nama-keluarga	1	ya
http://www.wikidata.org/.well-known/genid/8a76d715800e6221391380abf1f9103e	orang:nama-keluarga	1	tidak
Laurent	orang:nama-keluarga	1	tidak
Nita	orang:nama-keluarga	1	tidak
Idah	orang:nama-keluarga	1	ya
Mallarangeng	orang:nama-keluarga	1	tidak
Soares	orang:nama-keluarga	1	tidak
de Carvalho	orang:nama-keluarga	1	tidak
da Cunha	orang:nama-keluarga	1	tidak
Ariff	orang:nama-keluarga	1	tidak
Sanjaya	orang:nama-keluarga	1	tidak
Yuliarto	orang:nama-keluarga	1	tidak
Dharmadi	orang:nama-keluarga	1	tidak
Hamiseno	orang:nama-keluarga	1	tidak
Jovita	orang:nama-keluarga	1	tidak
Setya	orang:nama-keluarga	1	tidak
Machsunnah	orang:nama-keluarga	1	tidak
Surbakti	orang:nama-keluarga	1	tidak
Feriyanto	orang:nama-keluarga	1	tidak
Swastika	orang:nama-keluarga	1	ya
Masela	orang:nama-keluarga	1	tidak
Eriawan	orang:nama-keluarga	1	tidak
Caycho	orang:nama-keluarga	1	tidak
Canchanya	orang:nama-keluarga	1	tidak
Guslina	orang:nama-keluarga	1	tidak
Parapat	orang:nama-keluarga	1	tidak
Kumalasari	orang:nama-keluarga	1	tidak
Lianawati	orang:nama-keluarga	1	tidak
Abela	orang:nama-keluarga	1	tidak
Paremnas	orang:nama-keluarga	1	tidak
Sukiman	orang:nama-keluarga	1	tidak
Sompie	orang:nama-keluarga	1	tidak
Arifah	orang:nama-keluarga	1	tidak
Karmila	orang:nama-keluarga	1	tidak
Sumito	orang:nama-keluarga	1	tidak
Mutiara	orang:nama-keluarga	1	ya
Eka	orang:nama-keluarga	1	tidak
Naqiyyah	orang:nama-keluarga	1	tidak
Paoki	orang:nama-keluarga	1	tidak
Yuanda	orang:nama-keluarga	1	tidak
Zaenudin	orang:nama-keluarga	1	tidak
Junita	orang:nama-keluarga	1	tidak
Himawan	orang:nama-keluarga	1	tidak
Faradilla	orang:nama-keluarga	1	tidak
Onibala	orang:nama-keluarga	1	tidak
Eko	orang:nama-keluarga	1	tidak
Junaedi	orang:nama-keluarga	1	tidak
Moreno	orang:nama-keluarga	1	tidak
Mailova	orang:nama-keluarga	1	tidak
Sejati	orang:nama-keluarga	1	ya
Kiazen	orang:nama-keluarga	1	tidak
Handoko	orang:nama-keluarga	1	tidak
